%% system starts processing frames at time: 0.922104 sec.
%%frame id(0 based), finish frame proc time in secs, R,P,Y of Rc2w in radians,X,Y,Z of T c in w in meters.
297, 18.2205, 5.40745e-005, 0.0994652, -0.0392088, 1.00536, -0.0481389, 2.12271
298, 18.2674, -0.00718633, 0.0915588, -0.0423144, 1.00632, -0.0483456, 2.13578
299, 18.3143, -0.0130024, 0.0832806, -0.0458397, 1.00715, -0.0484743, 2.1489
300, 18.3455, -0.0160123, 0.0758254, -0.0448913, 1.00797, -0.0485469, 2.16199
301, 18.4549, -0.0182917, 0.0691348, -0.0452442, 1.00905, -0.0488488, 2.17523
302, 18.5018, -0.0163646, 0.0649226, -0.043949, 1.00983, -0.0489082, 2.18797
303, 18.5487, -0.0110076, 0.0604849, -0.0483503, 1.01043, -0.04895, 2.20106
304, 18.5955, -0.00452494, 0.0569976, -0.0540153, 1.01096, -0.0490356, 2.21407
305, 18.6268, -0.00221871, 0.0539886, -0.055159, 1.01161, -0.0491068, 2.22703
306, 18.6737, -0.00842092, 0.0505932, -0.0571616, 1.01218, -0.049258, 2.24014
307, 18.7049, -0.0188999, 0.0479022, -0.059169, 1.01275, -0.0492568, 2.253
308, 18.7518, -0.0262387, 0.0440607, -0.0603222, 1.01329, -0.0493501, 2.26575
309, 18.7987, -0.0225469, 0.0390741, -0.0567917, 1.01392, -0.0491924, 2.27799
310, 18.8924, -0.012357, 0.0340624, -0.0433228, 1.01442, -0.0496142, 2.29206
311, 18.9393, -0.00694598, 0.0272776, -0.0406915, 1.01459, -0.0492852, 2.30536
312, 18.9862, -0.00805051, 0.0204171, -0.044189, 1.01466, -0.0492849, 2.31857
313, 19.033, -0.014218, 0.0124498, -0.0417696, 1.01478, -0.0494276, 2.33167
314, 19.0643, -0.0171637, 0.00463039, -0.0361794, 1.01504, -0.049284, 2.34498
315, 19.1737, -0.0211455, -0.00117412, -0.0272504, 1.01517, -0.0491759, 2.35837
316, 19.2205, -0.0205564, -0.00740046, -0.0230923, 1.01515, -0.0488705, 2.37234
317, 19.283, -0.0136967, -0.0137825, -0.0197402, 1.01508, -0.0488927, 2.38547
318, 19.3299, -0.00364323, -0.0212439, -0.0107034, 1.01501, -0.0488789, 2.39859
319, 19.3768, 7.56128e-005, -0.0281736, -0.000458128, 1.01504, -0.0489199, 2.41182
320, 19.4237, -0.00728417, -0.0344735, -0.00340994, 1.01434, -0.0489877, 2.42549
321, 19.5342, -0.0198282, -0.0394956, -0.0132412, 1.01334, -0.0488247, 2.43965
322, 19.5811, -0.0270348, -0.0431147, -0.0186883, 1.012, -0.0486864, 2.45286
323, 19.6279, -0.023945, -0.0467378, -0.0181532, 1.01128, -0.0485348, 2.46629
324, 19.6748, -0.0129717, -0.0486876, -0.0202503, 1.01054, -0.0483773, 2.47954
325, 19.7217, -0.00317702, -0.0513365, -0.0310344, 1.00946, -0.0482868, 2.49281
326, 19.7529, 0.000185496, -0.0535939, -0.029361, 1.00872, -0.0484054, 2.50622
327, 19.7998, -0.00483178, -0.0563222, -0.0234316, 1.00818, -0.0484874, 2.52064
328, 19.9092, -0.0136212, -0.0562101, -0.0232059, 1.00729, -0.0484658, 2.53446
329, 19.956, -0.0190691, -0.0554872, -0.0250491, 1.00615, -0.0483321, 2.54825
330, 20.0029, -0.0182197, -0.0571757, -0.0250097, 1.00529, -0.0482955, 2.56189
331, 20.0342, -0.0092264, -0.059109, -0.0223097, 1.00444, -0.048289, 2.57544
332, 20.081, 0.00194913, -0.0610755, -0.0124213, 1.00376, -0.0483024, 2.58911
333, 20.1279, 0.00549968, -0.0630047, -0.00249422, 1.00305, -0.0483416, 2.60279
334, 20.1748, 0.000905923, -0.0639283, -0.0044875, 1.00205, -0.0484932, 2.61642
335, 20.2842, -0.00964251, -0.065261, -0.00977016, 1.00098, -0.0486757, 2.63017
336, 20.331, -0.0132118, -0.0666809, -0.0107416, 1.00006, -0.0487924, 2.6439
337, 20.3779, -0.00944755, -0.0674202, -0.0100218, 0.999108, -0.0488273, 2.65742
338, 20.4248, -0.00320629, -0.0672067, -0.0106055, 0.998151, -0.0488669, 2.6709
339, 20.4717, -0.00246498, -0.0677698, -0.0170229, 0.997082, -0.0489656, 2.68435
340, 20.5186, -0.0054494, -0.0678732, -0.0192729, 0.995925, -0.0491292, 2.69795
341, 20.628, -0.00874478, -0.0693694, -0.0225387, 0.995218, -0.0493905, 2.71162
342, 20.6749, -0.0115132, -0.0694009, -0.0259116, 0.994048, -0.0493946, 2.72414
343, 20.7061, -0.0107293, -0.0697819, -0.0290139, 0.992878, -0.0493525, 2.73711
344, 20.8311, -0.00749888, -0.0700635, -0.0266, 0.991836, -0.0495499, 2.74995
345, 20.8936, -0.00185222, -0.0712198, -0.0294646, 0.990996, -0.0495584, 2.76296
346, 20.9405, -0.00188858, -0.0723862, -0.0307489, 0.989888, -0.0495403, 2.77583
347, 20.9874, -0.011611, -0.0747169, -0.0301087, 0.988979, -0.0495616, 2.78884
348, 21.0968, -0.0210015, -0.0764423, -0.0273581, 0.988015, -0.0496787, 2.80164
349, 21.1436, -0.0233345, -0.0766616, -0.0210565, 0.987206, -0.0496742, 2.81421
350, 21.1905, -0.0166006, -0.0772203, -0.0197965, 0.986267, -0.0496403, 2.82632
351, 21.2374, -0.0115319, -0.0766282, -0.0215869, 0.985287, -0.0496142, 2.83816
352, 21.2843, -0.00588205, -0.075982, -0.0212378, 0.984479, -0.0497705, 2.84929
353, 21.3311, -0.00247426, -0.0755859, -0.0182723, 0.983674, -0.0497959, 2.86063
354, 21.4405, 0.00192948, -0.0728793, -0.0149906, 0.983011, -0.049873, 2.87129
355, 21.4718, 0.00275643, -0.0675984, -0.0144359, 0.982188, -0.0500784, 2.88218
356, 21.5186, -0.0021333, -0.0623273, -0.0161682, 0.981474, -0.0502063, 2.89318
357, 21.5655, -0.0114883, -0.0563681, -0.020312, 0.980955, -0.0504208, 2.90411
358, 21.6124, -0.015936, -0.0504982, -0.0269916, 0.980249, -0.0505991, 2.91454
359, 21.6436, -0.0143254, -0.0444347, -0.028491, 0.979858, -0.0506071, 2.92538
360, 21.6905, -0.00663145, -0.037278, -0.027047, 0.979554, -0.0506867, 2.93581
361, 21.7374, 0.00214999, -0.0296713, -0.0283992, 0.979202, -0.0507729, 2.94584
362, 21.7687, 0.0071432, -0.0224796, -0.0311298, 0.978908, -0.050889, 2.956
363, 21.8155, 0.00555577, -0.0147717, -0.0308516, 0.978677, -0.051084, 2.96642
364, 21.8624, -0.000119191, -0.00864751, -0.0273497, 0.978595, -0.0513171, 2.97691
365, 21.8936, -0.00586072, -0.00291565, -0.0201776, 0.979053, -0.0514252, 2.98758
366, 21.9405, -0.00719177, 0.00234564, -0.0148703, 0.97948, -0.0515555, 2.99816
367, 22.0499, -0.00832575, 0.00571149, -0.0159928, 0.979607, -0.0516958, 3.0085
368, 22.0968, -0.00945561, 0.00665173, -0.0172402, 0.978889, -0.0513902, 3.01787
369, 22.1436, -0.0112588, 0.00652358, -0.0177126, 0.978907, -0.0513383, 3.02823
370, 22.1749, -0.0139484, 0.00567843, -0.0175533, 0.978946, -0.0513458, 3.03871
371, 22.2218, -0.0158091, 0.00593639, -0.0193401, 0.978939, -0.0513341, 3.04926
372, 22.2686, -0.0108226, 0.00597706, -0.0279056, 0.978695, -0.0512926, 3.05969
373, 22.3155, -0.00205686, 0.00528749, -0.0327567, 0.978494, -0.0513017, 3.07008
374, 22.3624, 0.00659248, 0.00303741, -0.0309229, 0.978631, -0.0514165, 3.08067
375, 22.3937, 0.0108515, -0.00039992, -0.0249174, 0.978675, -0.0515584, 3.09103
376, 22.4405, 0.0050141, -0.00435015, -0.0271463, 0.978564, -0.0516699, 3.10179
377, 22.55, -0.00720311, -0.00843788, -0.0347542, 0.978169, -0.0517737, 3.11278
378, 22.5969, -0.021356, -0.0140637, -0.0279204, 0.978202, -0.0517427, 3.12361
379, 22.6593, -0.0308508, -0.0183862, -0.0212597, 0.978167, -0.0517418, 3.13482
380, 22.7687, -0.0288401, -0.0210181, -0.0196944, 0.977872, -0.051606, 3.14573
381, 22.8156, -0.022519, -0.0233961, -0.0236977, 0.977311, -0.0514735, 3.15705
382, 22.8781, -0.0137018, -0.0273757, -0.0222098, 0.976974, -0.0513045, 3.16813
383, 22.925, -0.00888194, -0.0295026, -0.0142523, 0.976783, -0.0510952, 3.17936
384, 22.9719, -0.0141002, -0.0302106, -0.00630453, 0.976537, -0.0510067, 3.19078
385, 23.0031, -0.0183281, -0.0315312, 0.000891616, 0.976208, -0.0509257, 3.20225
386, 23.1125, -0.0210838, -0.0330033, 0.00405835, 0.975888, -0.0509043, 3.21392
387, 23.1594, -0.0185499, -0.0338831, 0.00628116, 0.975566, -0.0509076, 3.22496
388, 23.2062, -0.0137349, -0.0347746, 0.0119084, 0.975243, -0.0507729, 3.23627
389, 23.2531, -0.0129649, -0.035567, 0.0204363, 0.974953, -0.0507311, 3.24769
390, 23.3, -0.016063, -0.036222, 0.0213487, 0.974421, -0.0507461, 3.25911
391, 23.4094, -0.0205228, -0.0365406, 0.0221787, 0.973858, -0.0507475, 3.27053
392, 23.4562, -0.0236397, -0.03747, 0.023349, 0.973589, -0.0507237, 3.28157
393, 23.4875, -0.0212649, -0.0377379, 0.0245748, 0.97305, -0.0507168, 3.29276
394, 23.5344, -0.0141908, -0.0373865, 0.027453, 0.972574, -0.0506895, 3.30388
395, 23.6438, -0.00472232, -0.037677, 0.0288895, 0.972103, -0.0506575, 3.31505
396, 23.6907, 0.000449252, -0.0381696, 0.0281433, 0.971739, -0.0506864, 3.32582
397, 23.7219, -0.000741775, -0.0377981, 0.024554, 0.971224, -0.0508551, 3.33665
398, 23.7688, -0.00745894, -0.0376729, 0.0267626, 0.970761, -0.0510939, 3.34746
399, 23.8001, -0.0154899, -0.0381415, 0.029211, 0.970322, -0.0512382, 3.35809
400, 23.8469, -0.0201063, -0.0384589, 0.0295103, 0.970071, -0.0511419, 3.36804
401, 23.9407, -0.0234693, -0.0392993, 0.0287499, 0.969766, -0.0512213, 3.37786
402, 23.972, -0.0262433, -0.0415846, 0.0308088, 0.969225, -0.0510581, 3.38731
403, 24.0188, -0.0262483, -0.0465579, 0.0376696, 0.968937, -0.0510238, 3.39653
404, 24.0657, -0.0246797, -0.0546006, 0.0423179, 0.968495, -0.0510116, 3.40546
405, 24.097, -0.0213208, -0.0654167, 0.0450836, 0.96787, -0.0510711, 3.41401
406, 24.1438, -0.0179896, -0.0796881, 0.0461663, 0.967069, -0.0510127, 3.42227
407, 24.1751, -0.0161201, -0.0988542, 0.0475416, 0.966148, -0.0509838, 3.43038
408, 24.2219, -0.0179979, -0.12097, 0.0517456, 0.965053, -0.0509772, 3.43841
409, 24.2688, -0.0210749, -0.145977, 0.0502037, 0.963819, -0.0509782, 3.4461
410, 24.3001, -0.0246351, -0.174441, 0.0515088, 0.962368, -0.0510038, 3.45362
411, 24.3469, -0.0257834, -0.207194, 0.0543276, 0.960714, -0.0510928, 3.46099
412, 24.3782, -0.023068, -0.244017, 0.0520254, 0.958648, -0.0512203, 3.46821
413, 24.4251, -0.0187768, -0.285232, 0.0476391, 0.956174, -0.0513099, 3.47517
414, 24.4563, -0.0151326, -0.329974, 0.0435598, 0.953289, -0.0513575, 3.48201
415, 24.5032, -0.0129034, -0.377584, 0.0378752, 0.950335, -0.0513532, 3.48816
416, 24.6438, -0.00756885, -0.427657, 0.0260425, 0.946652, -0.0514644, 3.49445
417, 24.6907, -0.000499227, -0.480493, 0.00973997, 0.942964, -0.0516306, 3.49944
418, 24.7376, 0.00557774, -0.535562, -0.00516775, 0.938624, -0.0517284, 3.50509
419, 24.7688, 0.010604, -0.593212, -0.0169064, 0.934154, -0.0517576, 3.51042
420, 24.8157, 0.0137552, -0.652294, -0.0266383, 0.929433, -0.0518135, 3.51549
421, 24.9095, 0.0116137, -0.711185, -0.0333774, 0.924336, -0.0517721, 3.52045
422, 24.9563, 0.00637773, -0.768477, -0.0416898, 0.918843, -0.0515431, 3.52503
423, 25.0032, 0.00307063, -0.825156, -0.0513597, 0.913146, -0.0514357, 3.52931
424, 25.1126, 0.00252771, -0.880936, -0.0597671, 0.90718, -0.051411, 3.53307
425, 25.1594, 0.00346003, -0.93561, -0.0642804, 0.900958, -0.0511726, 3.53666
426, 25.2532, 0.00658283, -0.991653, -0.0699898, 0.894753, -0.0509072, 3.53969
427, 25.3001, 0.0020461, -1.04858, -0.0633716, 0.888324, -0.050648, 3.5427
428, 25.4094, -0.00325747, -1.1065, -0.0525459, 0.881759, -0.0502871, 3.5453
429, 25.4407, -0.012445, -1.1654, -0.0366237, 0.875391, -0.0500697, 3.5477
430, 25.535, -0.0107285, -1.22284, -0.0329668, 0.868258, -0.0496872, 3.54962
431, 25.5819, -0.0095046, -1.27729, -0.0315427, 0.861261, -0.0494451, 3.55117
432, 25.6131, -0.000929185, -1.32839, -0.0405586, 0.853693, -0.0492162, 3.55236
433, 25.7381, 0.00291331, -1.37588, -0.0456031, 0.845552, -0.04893, 3.55341
434, 25.785, 0.0019188, -1.41929, -0.0435542, 0.837409, -0.0486875, 3.55404
435, 25.8787, 0.0115302, -1.45986, -0.0522611, 0.828995, -0.0484349, 3.55447
436, 25.9412, 0.0190603, -1.49535, -0.0578802, 0.81998, -0.0480926, 3.55484
437, 25.9881, 0.0764768, -1.52454, -0.112433, 0.811014, -0.0477328, 3.55488
438, 26.0975, 0.211284, -1.54963, -0.244885, 0.801812, -0.0473872, 3.55479
439, 26.1443, 1.79227, -1.56394, -1.82458, 0.792177, -0.047119, 3.55443
440, 26.2694, 2.70702, -1.54891, -2.73763, 0.782402, -0.0468839, 3.55391
441, 26.41, 2.77434, -1.53499, -2.80403, 0.772311, -0.0466064, 3.55306
442, 26.4569, 2.81223, -1.52488, -2.83978, 0.762014, -0.0462982, 3.55245
443, 26.5194, 2.84021, -1.51951, -2.86583, 0.751546, -0.0459781, 3.55166
444, 26.5663, 2.84342, -1.51644, -2.86846, 0.740723, -0.0456985, 3.55098
445, 26.6132, 2.85403, -1.5151, -2.87933, 0.729562, -0.0454085, 3.55035
446, 26.7851, 2.85401, -1.51419, -2.87971, 0.718261, -0.0451903, 3.54973
447, 26.8476, 2.88119, -1.51174, -2.9086, 0.707887, -0.0452198, 3.54947
448, 26.8944, 2.89012, -1.5127, -2.91764, 0.695993, -0.0449489, 3.54885
449, 26.9413, 2.91528, -1.51304, -2.94117, 0.683857, -0.0448788, 3.54849
450, 27.0663, 2.95491, -1.51424, -2.97826, 0.671077, -0.0446356, 3.54798
451, 27.1132, 2.97668, -1.51646, -2.99878, 0.658824, -0.0442552, 3.54657
452, 27.1601, 2.96187, -1.51728, -2.98324, 0.645476, -0.0439805, 3.54589
453, 27.2069, 2.95422, -1.51848, -2.97546, 0.63179, -0.0437409, 3.5452
454, 27.2382, 2.97159, -1.52023, -2.99356, 0.617729, -0.0433734, 3.5444
455, 27.3476, 3.02013, -1.52192, -3.04248, 0.603329, -0.0431086, 3.5438
456, 27.3944, 3.08676, -1.52427, -3.10875, 0.588749, -0.042848, 3.5429
457, 27.4413, 3.10815, -1.52552, -3.13066, 0.57366, -0.0426138, 3.54219
458, 27.4726, 3.1263, -1.52674, 3.1319, 0.558305, -0.0423461, 3.54143
459, 27.5195, -3.1191, -1.52771, 3.08956, 0.542999, -0.0420251, 3.54066
460, 27.6133, -3.08396, -1.52851, 3.04973, 0.527468, -0.0417821, 3.53994
461, 27.6601, -3.06565, -1.52879, 3.03081, 0.511279, -0.0413919, 3.53944
462, 27.707, -3.0778, -1.52813, 3.04583, 0.495806, -0.0411269, 3.53868
463, 27.7539, -3.04314, -1.52671, 3.01562, 0.480173, -0.0408412, 3.53794
464, 27.7852, -2.99739, -1.52449, 2.97073, 0.464556, -0.0405802, 3.53718
465, 27.832, -2.96895, -1.52126, 2.93759, 0.448427, -0.0401538, 3.53667
466, 27.8789, -2.9539, -1.51763, 2.9165, 0.43264, -0.0399381, 3.5359
467, 27.9727, -2.93625, -1.5143, 2.89495, 0.417027, -0.039485, 3.53504
468, 28.0195, -2.9119, -1.51194, 2.8709, 0.401658, -0.0390231, 3.53382
469, 28.0664, -2.91854, -1.5093, 2.8794, 0.386141, -0.0385643, 3.53279
470, 28.0977, -2.95838, -1.50717, 2.92221, 0.370733, -0.0381668, 3.53169
471, 28.1445, -2.98157, -1.50549, 2.9475, 0.355288, -0.0376756, 3.53048
472, 28.2695, -2.98098, -1.50412, 2.94754, 0.34024, -0.0372586, 3.52937
473, 28.3164, -3.04796, -1.50338, 3.01581, 0.324924, -0.0370686, 3.52804
474, 28.3633, -3.10978, -1.50304, 3.0809, 0.309674, -0.0368109, 3.52678
475, 28.4102, -3.13723, -1.50276, 3.11149, 0.294322, -0.0365893, 3.52557
476, 28.5508, 3.11991, -1.50378, 3.13844, 0.279188, -0.0363513, 3.52434
477, 28.5977, 3.11764, -1.50525, 3.14051, 0.263884, -0.036195, 3.52325
478, 28.6602, 3.13829, -1.5073, 3.12019, 0.248684, -0.0360063, 3.52215
479, 28.6914, -3.12821, -1.50942, 3.10254, 0.233681, -0.0357042, 3.52112
480, 28.7383, -3.09448, -1.51155, 3.06791, 0.218689, -0.0354299, 3.52006
481, 28.7852, -3.01572, -1.51231, 2.98733, 0.203064, -0.0351812, 3.51957
482, 28.9102, -2.917, -1.51364, 2.88879, 0.188682, -0.0348041, 3.51844
483, 28.957, -2.9246, -1.515, 2.89774, 0.173727, -0.034781, 3.51804
484, 29.0039, -2.91924, -1.51676, 2.89306, 0.158874, -0.0345522, 3.51717
485, 29.0508, -2.85403, -1.51635, 2.82748, 0.14398, -0.034304, 3.51647
486, 29.0977, -2.82137, -1.5158, 2.79119, 0.129326, -0.0340043, 3.51568
487, 29.1445, -2.87273, -1.51631, 2.83837, 0.114891, -0.0337534, 3.51474
488, 29.1758, -2.921, -1.51539, 2.88449, 0.10051, -0.0334094, 3.51382
489, 29.2227, -2.94831, -1.51331, 2.91338, 0.0861183, -0.0331641, 3.51293
490, 29.3477, -2.9675, -1.51126, 2.93535, 0.0720351, -0.033105, 3.5117
491, 29.3945, -2.97686, -1.50717, 2.94796, 0.0576848, -0.0329695, 3.51064
492, 29.4414, -2.99992, -1.50302, 2.97261, 0.0435133, -0.0327445, 3.50942
493, 29.4883, -3.03214, -1.49832, 3.00566, 0.0293916, -0.0325616, 3.50826
494, 29.5353, -3.07019, -1.49389, 3.04335, 0.0152494, -0.0323529, 3.50696
495, 29.5821, -3.10348, -1.48962, 3.0751, 0.00122628, -0.0321617, 3.50552
496, 29.629, 3.13685, -1.4856, 3.11508, -0.013016, -0.0321144, 3.50399
497, 29.754, 3.09261, -1.48135, -3.12505, -0.0269367, -0.031775, 3.50262
498, 29.8009, 3.04908, -1.47821, -3.08148, -0.0401094, -0.0315422, 3.5015
499, 29.8478, 3.00742, -1.47596, -3.03849, -0.0537972, -0.0312669, 3.49988
500, 29.8946, 2.95877, -1.47408, -2.98907, -0.0671564, -0.0309553, 3.49823
501, 29.9415, 2.92509, -1.47263, -2.95574, -0.0807896, -0.0307649, 3.49664
502, 29.9728, 2.90093, -1.47186, -2.93215, -0.0939156, -0.0305049, 3.495
503, 30.0196, 2.87489, -1.47132, -2.90598, -0.106696, -0.0303074, 3.49353
504, 30.1603, 2.84565, -1.47097, -2.87676, -0.119146, -0.0300626, 3.49209
505, 30.2071, 2.82484, -1.47038, -2.85624, -0.13161, -0.0298625, 3.49115
506, 30.254, 2.80931, -1.47145, -2.84165, -0.143597, -0.0297086, 3.48975
507, 30.3009, 2.79403, -1.47386, -2.82762, -0.155381, -0.0295841, 3.48847
508, 30.3478, 2.77134, -1.47639, -2.80527, -0.166852, -0.0293844, 3.4873
509, 30.3946, 2.74233, -1.47823, -2.77502, -0.178269, -0.0291444, 3.48628
510, 30.4259, 2.73319, -1.48146, -2.76469, -0.189353, -0.0290012, 3.48512
511, 30.5821, 2.74311, -1.48484, -2.77376, -0.200325, -0.028878, 3.4842
512, 30.629, 2.75612, -1.48824, -2.78632, -0.210714, -0.0286334, 3.4837
513, 30.6759, 2.73636, -1.4911, -2.76725, -0.221085, -0.0284602, 3.48284
514, 30.7228, 2.70983, -1.49465, -2.742, -0.231127, -0.0284045, 3.48196
515, 30.7697, 2.67554, -1.49772, -2.7076, -0.240871, -0.0282298, 3.48139
516, 30.8165, 2.65904, -1.50236, -2.69077, -0.250185, -0.0281544, 3.48069
517, 30.8634, 2.64188, -1.5069, -2.67388, -0.25899, -0.0278825, 3.48023
518, 30.9103, 2.61613, -1.51101, -2.64863, -0.267815, -0.0276495, 3.4797
519, 30.9572, 2.61416, -1.516, -2.64712, -0.276464, -0.0274027, 3.47928
520, 31.004, 2.56769, -1.51971, -2.60184, -0.284526, -0.027326, 3.47894
521, 31.0509, 2.50606, -1.52386, -2.54192, -0.292496, -0.0272463, 3.47867
522, 31.0822, 2.4369, -1.52766, -2.47385, -0.300091, -0.0271463, 3.47843
523, 31.129, 2.36625, -1.53229, -2.40382, -0.307372, -0.0270531, 3.47829
524, 31.1759, 2.2615, -1.53712, -2.29979, -0.314259, -0.0269774, 3.47816
525, 31.2072, 2.14262, -1.5422, -2.1803, -0.320918, -0.0268688, 3.47815
526, 31.254, 1.9817, -1.54683, -2.01813, -0.327365, -0.0267692, 3.47824
527, 31.3009, 1.74575, -1.54978, -1.78155, -0.333342, -0.0267305, 3.47829
528, 31.3322, 1.47759, -1.55117, -1.51262, -0.338789, -0.0267447, 3.47822
529, 31.379, 1.22718, -1.55039, -1.26228, -0.343978, -0.0267276, 3.47824
530, 31.4259, 1.01993, -1.54863, -1.05568, -0.348745, -0.0266803, 3.47825
531, 31.5354, 0.871981, -1.54629, -0.907683, -0.353129, -0.0266174, 3.47834
532, 31.5823, 0.74742, -1.54559, -0.78024, -0.358939, -0.0262821, 3.47942
533, 31.6291, 0.620396, -1.54432, -0.648335, -0.362369, -0.0263416, 3.47959
534, 31.676, 0.519588, -1.54282, -0.544018, -0.365336, -0.0263816, 3.47975
535, 31.7073, 0.481078, -1.54105, -0.505932, -0.367906, -0.0263782, 3.47985
536, 31.7542, 0.464446, -1.53961, -0.490831, -0.370003, -0.0263446, 3.47992
537, 31.801, 0.452247, -1.53871, -0.477756, -0.37163, -0.0263346, 3.47997
538, 31.8479, 0.432929, -1.53817, -0.4561, -0.372948, -0.0263229, 3.48004
539, 31.8948, 0.416187, -1.53783, -0.437712, -0.374049, -0.0263246, 3.48009
540, 31.9416, 0.412744, -1.5378, -0.433639, -0.374977, -0.0263214, 3.48013
541, 31.9729, 0.415726, -1.53758, -0.43687, -0.375713, -0.0263161, 3.48015
542, 32.0198, 0.417729, -1.53739, -0.438756, -0.376222, -0.0263201, 3.48015
543, 32.0666, 0.418672, -1.53743, -0.439513, -0.376532, -0.0263159, 3.48016
544, 32.1135, 0.417377, -1.53743, -0.438195, -0.376646, -0.0263076, 3.48017
545, 32.1448, 0.420198, -1.53738, -0.440798, -0.376581, -0.0263135, 3.48017
546, 32.1916, 0.430203, -1.53731, -0.449552, -0.376481, -0.0263419, 3.48015
547, 32.2385, 0.437958, -1.53714, -0.455423, -0.376469, -0.0263852, 3.48014
548, 32.2698, 0.439095, -1.53713, -0.456171, -0.376473, -0.0264005, 3.48015
549, 32.3166, 0.432097, -1.53729, -0.449724, -0.376471, -0.0263743, 3.48015
550, 32.3635, 0.424459, -1.5374, -0.441766, -0.376469, -0.0263785, 3.48016
551, 32.4104, 0.427452, -1.53737, -0.444422, -0.3765, -0.0263795, 3.48016
552, 32.4416, 0.427862, -1.53735, -0.444527, -0.376599, -0.0263592, 3.48016
553, 32.4885, 0.425797, -1.53734, -0.441847, -0.376763, -0.0263465, 3.48017
554, 32.5354, 0.424645, -1.53735, -0.440568, -0.377004, -0.0263464, 3.48017
555, 32.5667, 0.424058, -1.53731, -0.440106, -0.377319, -0.0263411, 3.48018
556, 32.6135, 0.421215, -1.53725, -0.437152, -0.377699, -0.0263503, 3.48019
557, 32.6604, 0.420505, -1.53716, -0.436227, -0.378147, -0.0263455, 3.4802
558, 32.6917, 0.417005, -1.5371, -0.431855, -0.378713, -0.0263308, 3.48023
559, 32.7385, 0.412977, -1.53679, -0.425543, -0.379468, -0.0263176, 3.48025
560, 32.7854, 0.404506, -1.53618, -0.414467, -0.380505, -0.0263139, 3.48031
561, 32.8323, 0.385318, -1.53507, -0.39319, -0.381895, -0.0263081, 3.48038
562, 32.8791, 0.357994, -1.53305, -0.364769, -0.383655, -0.0263097, 3.48049
563, 32.9104, 0.322737, -1.52965, -0.328404, -0.38579, -0.0263139, 3.48065
564, 32.9573, 0.275058, -1.52457, -0.278854, -0.388245, -0.0263407, 3.48087
565, 33.0041, 0.234803, -1.51729, -0.2373, -0.391088, -0.0263653, 3.48118
566, 33.051, 0.206556, -1.50775, -0.20852, -0.394253, -0.0263515, 3.48154
567, 33.0979, 0.189608, -1.49596, -0.191239, -0.397736, -0.0263307, 3.48199
568, 33.1292, 0.177031, -1.48168, -0.177725, -0.401341, -0.0262948, 3.48246
569, 33.176, 0.15164, -1.46548, -0.153298, -0.40539, -0.0263355, 3.48317
570, 33.2229, 0.115066, -1.44636, -0.121601, -0.409599, -0.0264417, 3.48407
571, 33.2698, 0.0943128, -1.42363, -0.105079, -0.414101, -0.0264664, 3.48503
572, 33.301, 0.0848269, -1.39932, -0.0963835, -0.418529, -0.0265456, 3.48608
573, 33.3479, 0.0605104, -1.37232, -0.0711793, -0.422822, -0.0265614, 3.48727
574, 33.3948, 0.0400426, -1.3414, -0.0508784, -0.42738, -0.0266364, 3.48874
575, 33.4417, 0.0197079, -1.30725, -0.0307517, -0.432404, -0.0265529, 3.49062
576, 33.4729, 0.00145403, -1.26968, -0.0137855, -0.437308, -0.0265744, 3.49269
577, 33.5199, -0.00932038, -1.22701, -0.0072101, -0.442334, -0.0264848, 3.49482
578, 33.6449, -0.0114641, -1.18104, -0.0107991, -0.446736, -0.0264852, 3.49693
579, 33.6917, -0.00666641, -1.13358, -0.0191382, -0.451918, -0.0262001, 3.50009
580, 33.7386, -0.00172806, -1.08107, -0.0268327, -0.457096, -0.0261385, 3.50331
581, 33.7855, -0.00675998, -1.02643, -0.0239736, -0.462219, -0.0260584, 3.50702
582, 33.8324, -0.0134988, -0.969597, -0.0182595, -0.467201, -0.026026, 3.51123
583, 33.973, -0.0170527, -0.910376, -0.0126901, -0.472038, -0.0259195, 3.5159
584, 34.0355, -0.0149557, -0.851364, -0.0117526, -0.476609, -0.0259492, 3.52133
585, 34.0824, -0.00918385, -0.787944, -0.0117449, -0.481121, -0.0257716, 3.52676
